satisfaction,Age,Flight Distance,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Baggage handling,Online boarding
1,14,2212,2,4,3,4,4,4,4,4,3
0,65,2185,2,4,3,2,3,3,1,4,3
0,44,2330,2,4,1,2,1,1,3,4,1
0,45,1907,2,4,1,2,1,1,1,3,1
1,25,1776,2,2,4,4,5,4,4,4,3
0,45,1865,2,4,5,2,1,5,3,4,5
1,50,726,5,5,3,4,5,4,4,4,4
0,48,1578,2,4,4,2,4,4,2,3,4
1,62,708,3,3,1,4,2,4,4,4,5
0,26,2092,2,4,2,2,2,2,1,4,2
0,16,1433,2,4,5,2,3,5,1,4,5
1,63,681,3,3,2,5,4,4,4,4,4
1,24,2295,5,5,4,4,4,4,4,5,4
0,27,2319,2,4,1,2,1,1,3,3,1
1,36,1892,1,3,2,4,5,4,4,4,4
0,63,1868,2,4,3,2,2,3,2,3,3
1,22,1686,1,1,3,4,5,4,4,4,3
0,48,1425,2,4,1,2,1,1,4,4,1
0,33,1828,2,4,1,2,1,1,3,3,1
1,8,1869,5,5,3,4,4,4,4,4,3
1,58,643,4,4,4,4,4,4,4,4,4
1,51,642,5,5,3,4,4,4,4,4,3
0,45,1925,2,4,3,2,3,3,1,3,3
0,8,1972,2,4,1,2,1,1,1,4,1
1,31,1604,1,1,1,2,4,4,4,4,5
0,7,2178,2,4,4,2,4,4,4,3,4
0,65,2114,2,4,5,2,5,5,4,4,5
1,65,647,4,4,5,5,5,4,4,4,5
1,57,622,5,5,2,5,5,4,4,4,4
0,62,1812,2,4,3,2,3,3,3,3,3
1,11,2140,3,3,4,4,4,4,5,5,4
1,69,637,1,1,3,5,5,4,4,4,4
0,12,2308,2,4,5,2,5,5,4,3,5
1,65,612,1,2,5,4,5,4,4,4,2
0,57,1608,2,4,1,2,1,1,2,4,1
1,62,568,4,4,3,5,5,4,4,4,3
0,65,2174,2,4,4,2,4,4,1,4,4
0,10,2052,2,4,2,2,2,2,1,3,2
1,9,1960,1,1,4,4,4,4,4,4,4
1,14,1823,2,2,5,3,2,4,4,4,5
0,27,1826,2,4,4,2,4,4,2,3,4
0,65,2066,2,4,1,2,1,1,4,4,1
1,22,2079,1,1,5,2,2,4,4,4,5
0,61,1825,2,4,4,2,4,4,3,4,4
1,22,1899,3,3,2,3,2,4,4,4,5
0,24,1326,2,4,5,2,2,5,2,3,5
0,69,2144,2,4,4,2,4,4,1,3,4
1,37,1702,4,4,4,4,4,2,2,3,4
0,27,1827,2,4,5,2,5,5,3,4,5
0,43,2218,2,4,5,2,5,5,1,4,5
1,44,549,1,1,3,5,2,4,4,4,5
1,68,510,5,5,3,2,3,4,4,4,1
0,65,1921,2,4,5,2,5,5,2,4,5
1,36,1495,3,3,3,2,3,4,4,4,4
1,59,507,5,5,4,1,3,4,4,4,5
1,10,2065,5,5,4,4,5,4,4,4,2
0,25,1730,2,4,5,2,5,5,1,3,5
0,64,1422,2,4,3,2,3,3,3,3,3
1,29,1497,3,4,4,4,4,4,4,5,4
0,62,1288,2,4,5,2,3,5,1,4,5
0,51,1417,2,4,5,2,5,5,3,3,5
1,16,2095,4,4,4,4,4,4,4,4,5
0,40,1902,2,4,1,2,1,1,1,4,1
1,15,1267,3,3,5,3,3,4,4,4,1
0,40,2073,2,4,5,2,5,5,2,4,5
0,20,1966,2,4,5,2,5,5,3,3,5
1,40,1560,2,2,5,4,5,4,4,4,4
0,31,1687,2,4,1,2,1,1,1,4,1
1,16,1284,1,1,3,5,4,4,4,4,4
0,61,1784,2,4,5,2,1,5,2,3,5
0,57,2057,2,4,3,2,3,3,2,3,3
1,30,1184,4,5,4,4,5,4,4,4,5
0,65,1228,2,4,5,2,5,5,1,3,5
0,34,1398,2,4,4,2,4,4,1,4,4
0,40,1714,2,4,5,2,5,5,4,4,5
0,68,410,2,4,1,3,3,4,4,5,4
1,50,400,4,4,4,4,4,4,5,4,4
1,48,415,4,4,4,4,4,4,3,5,4
0,21,1559,2,4,5,2,5,5,2,4,5
0,12,1602,2,4,5,2,5,5,2,3,5
1,7,1748,5,5,4,4,4,4,4,5,4
1,28,1541,2,2,5,4,5,4,4,4,5
1,61,370,4,4,4,4,5,4,4,4,3
0,59,1741,2,4,4,2,4,4,3,3,4
0,47,1431,2,4,2,2,2,2,4,3,2
1,24,2321,5,5,4,4,4,4,1,5,4
1,61,388,4,3,4,5,4,4,4,4,5
1,12,1755,5,5,3,4,4,4,4,4,5
1,48,356,2,1,5,5,4,4,4,4,5
0,48,1856,2,4,1,2,1,1,1,3,1
1,31,1506,2,2,2,4,4,4,4,4,3
0,29,1481,2,4,2,2,2,2,1,3,2
1,7,1812,5,5,4,4,5,4,4,4,5
0,18,1987,2,4,2,4,4,2,1,3,4
1,44,360,1,1,4,4,4,4,4,5,4
0,22,1126,2,4,3,2,2,3,4,3,3
0,9,1990,2,4,4,2,5,4,2,4,4
1,26,1779,2,2,4,4,4,4,5,4,4
0,35,1330,2,4,5,2,5,5,4,3,5
0,58,958,2,4,3,2,5,3,2,3,3
0,46,1028,2,4,2,2,2,2,4,3,2
0,37,1633,2,4,2,2,2,2,1,3,2
1,7,1664,1,1,4,4,4,4,2,4,4
1,22,1445,5,5,3,5,5,4,4,4,4
0,19,1386,2,4,1,2,1,1,4,4,1
1,50,269,2,2,3,5,4,4,4,4,4
1,9,1194,5,5,2,4,5,4,4,4,3
1,65,304,1,1,3,5,5,4,4,4,4
0,30,1191,2,4,1,2,1,1,3,4,1
0,62,1754,2,4,2,2,2,2,1,4,2
0,50,1309,2,4,3,2,3,3,3,4,3
1,15,1963,4,4,5,4,4,4,4,4,5
1,65,240,1,1,3,5,5,4,4,4,5
0,12,1726,2,4,5,2,5,5,4,3,5
1,15,1603,1,1,2,5,5,4,4,4,5
1,19,1739,3,3,5,4,5,4,4,4,4
0,28,1800,2,4,4,2,4,4,3,4,4
1,17,1244,4,4,3,4,5,4,4,4,4
0,24,1825,2,4,5,2,5,5,4,3,5
1,44,235,4,4,2,4,5,4,4,4,4
1,14,1730,5,5,2,5,5,4,4,4,4
1,40,1368,4,4,1,4,1,4,4,4,3
0,53,1487,2,4,2,2,2,2,2,3,2
1,34,1477,1,1,1,5,5,4,4,4,2
0,59,1190,2,4,2,2,2,2,4,3,2
0,35,1408,2,4,3,2,3,3,4,4,3
0,60,1626,2,4,2,2,2,2,1,3,2
1,66,221,1,1,4,4,5,4,4,4,4
0,51,1772,2,4,2,2,2,2,1,4,2
1,54,82,3,3,4,4,4,4,4,5,4
0,48,1086,2,4,3,2,3,3,1,3,3
0,26,872,2,4,5,2,2,5,3,4,5
1,55,140,3,3,5,5,5,4,4,4,3
0,15,1853,2,4,4,2,4,4,3,3,4
1,35,1265,1,1,3,4,4,4,4,4,4
1,7,1422,3,3,3,5,5,4,4,4,3
0,25,1687,2,4,3,2,3,3,4,3,3
0,63,1414,2,4,1,2,4,1,1,4,1
1,51,96,2,2,3,4,4,4,4,4,3
1,21,2125,1,1,2,4,2,4,4,4,5
0,41,3653,3,1,3,3,3,3,2,1,3
0,67,2543,3,1,5,3,5,5,1,1,5
1,9,1710,5,5,4,4,4,4,5,5,4
1,51,1722,1,1,2,4,5,4,4,4,4
1,62,1015,4,4,2,4,5,4,4,4,3
0,63,2692,3,2,2,2,3,4,4,4,4
1,26,1686,4,1,5,5,4,4,4,4,4
0,41,2205,3,2,4,3,2,4,3,2,4
1,32,2126,4,4,5,5,5,4,4,4,5
1,53,520,2,2,3,5,5,4,4,4,5
0,43,1784,3,2,4,3,5,4,3,2,4
0,8,3522,3,3,1,3,1,1,2,4,1
0,31,3949,3,3,3,3,3,3,2,4,3
0,61,2506,3,3,2,3,2,2,2,4,2
1,46,1230,4,4,5,1,4,4,4,4,3
0,49,2644,3,3,2,3,2,2,4,4,2
0,43,2220,3,3,2,3,2,2,2,4,2
1,57,912,2,2,5,4,5,4,4,4,3
1,44,669,2,3,4,5,4,4,4,4,4
1,51,622,5,5,4,1,3,4,4,4,1
1,18,2484,2,2,2,4,4,4,4,4,5
0,11,2107,3,3,2,3,2,2,3,3,2
0,25,1457,3,3,4,3,3,4,2,4,4
0,32,2186,3,3,3,3,3,3,3,4,3
0,30,2079,3,3,3,3,5,3,2,3,3
0,41,1887,3,3,5,3,5,5,4,3,5
1,45,461,4,4,3,4,5,4,4,4,5
1,13,1931,1,1,4,4,5,4,4,4,3
0,26,1887,3,3,2,3,2,2,1,3,2
1,38,1418,2,4,2,3,1,4,4,4,4
0,26,3047,3,4,3,5,4,1,5,3,4
0,36,2489,3,4,4,3,4,4,1,3,4
0,55,2491,3,4,3,3,3,3,1,3,3
0,33,2821,3,4,2,3,5,2,3,3,2
0,24,1484,3,4,1,3,1,1,4,3,1
1,23,2136,2,2,2,5,4,4,4,4,3
1,48,417,2,2,2,5,4,4,4,4,5
0,29,2113,4,2,3,4,4,3,3,2,3
0,60,1319,4,2,3,4,3,3,2,2,3
1,51,322,2,2,3,4,4,4,4,4,4
1,37,1497,5,5,2,4,4,4,4,4,5
0,52,1529,4,3,3,4,3,3,2,4,3
1,19,1660,1,1,4,4,4,4,5,4,4
0,62,1572,4,3,5,4,5,5,1,2,5
0,8,1223,4,3,3,4,3,3,3,3,3
0,11,1926,4,3,4,5,4,2,3,2,4
0,16,1930,4,4,5,4,5,5,4,4,5
1,42,425,4,4,2,4,1,4,4,4,5
1,15,1416,3,3,4,5,5,4,4,4,1
0,16,1045,4,4,5,4,5,5,2,3,5
1,62,339,4,4,2,3,1,4,4,4,5
0,14,1872,4,4,5,4,5,5,3,2,5
1,27,1970,3,3,5,4,3,4,4,4,4
1,44,549,3,4,1,5,3,4,4,4,1
1,29,1581,5,5,3,5,4,4,4,4,5
1,69,411,3,3,5,2,2,4,4,4,3
0,9,1400,5,3,2,5,2,2,2,3,2
1,33,1861,4,4,2,5,3,4,4,4,2
1,36,298,3,3,2,5,2,4,4,4,4
1,30,962,2,2,4,4,4,4,4,4,5
1,48,205,2,2,4,4,4,4,3,4,4
0,33,1118,0,2,1,0,1,1,4,3,1
1,48,314,2,2,2,5,5,4,4,4,3
1,69,273,5,5,2,5,5,4,4,4,3
1,69,304,4,4,4,4,4,4,4,4,4
0,70,2164,0,3,0,3,3,3,2,3,3
1,34,1881,3,3,2,5,5,4,4,4,5
0,25,1763,0,3,4,0,4,4,2,3,4
1,63,271,1,1,4,4,5,4,4,4,3
0,49,1898,0,3,0,1,1,1,2,4,1
0,15,1731,0,3,4,0,4,4,3,3,4
0,41,1780,0,3,0,1,1,1,5,4,1
1,23,1357,2,2,2,5,4,4,4,4,3
0,68,1568,0,3,1,0,1,1,1,4,1
0,44,1450,0,3,1,0,1,1,1,4,1
0,59,974,0,3,2,0,2,2,4,3,2
0,8,1723,0,3,3,0,3,3,3,2,3
0,39,1767,0,3,0,3,3,2,2,3,3
1,15,1506,2,2,5,5,5,4,4,4,4
0,8,1170,0,3,2,0,1,2,4,4,2
1,48,358,2,2,4,5,4,4,4,4,3
1,39,1572,3,3,4,4,4,4,3,4,4
0,9,1485,0,4,5,0,5,5,4,3,5
1,14,1827,1,1,2,4,5,4,4,4,3
1,20,1574,2,2,4,4,4,4,1,3,4
0,59,250,0,4,3,4,4,4,4,4,2
0,54,839,0,4,5,0,5,5,4,3,5
0,12,1411,0,4,3,0,2,3,4,3,3
0,20,1697,0,4,3,0,1,3,1,4,3
0,70,1099,0,4,3,0,3,3,4,4,3
0,50,61,0,4,1,3,3,4,4,4,1
1,52,109,4,4,5,5,3,4,4,4,2
1,53,107,2,2,3,5,5,4,4,4,4
1,11,3499,4,4,4,5,4,4,4,4,3
1,12,1874,1,1,4,4,4,4,4,4,5
0,58,3323,1,2,3,1,3,3,4,2,3
0,16,3242,1,2,1,1,4,1,2,2,1
1,13,2586,4,4,5,1,4,4,4,4,2
0,26,2544,1,2,2,1,2,2,4,1,2
0,37,2207,1,2,2,1,2,2,1,3,2
1,15,2456,3,3,4,4,4,4,2,3,4
0,61,2330,1,2,4,1,2,4,1,2,4
1,58,766,5,5,2,1,5,4,4,4,1
0,45,2141,1,2,4,1,4,4,2,3,4
0,61,1986,1,2,4,1,4,4,3,2,4
0,29,3829,1,3,1,4,4,2,2,3,4
0,28,3123,1,3,3,1,1,3,4,4,3
0,31,3504,1,3,5,1,5,5,1,2,5
1,16,2659,4,5,3,1,2,4,4,4,2
1,57,1510,3,3,4,4,5,4,4,4,3
1,47,1200,4,4,5,2,1,4,4,4,1
0,37,2947,1,3,4,1,4,4,1,4,4
0,66,2389,1,3,4,1,4,4,4,4,4
1,25,2635,2,2,1,1,5,4,4,4,4
1,50,1018,4,4,2,2,1,4,4,4,2
1,19,2537,5,5,4,4,4,4,3,4,4
1,58,912,3,3,5,5,4,4,4,4,3
0,53,2006,1,3,1,1,1,1,1,3,1
0,27,2387,1,3,4,1,1,4,4,4,4
1,28,2055,4,1,4,5,5,4,4,4,3
0,36,640,1,3,4,3,3,3,3,3,1
1,62,648,1,1,4,5,4,4,4,4,4
1,62,600,2,3,4,4,4,4,3,4,4
1,10,2359,5,5,4,5,4,4,4,4,5
0,25,1895,1,3,2,1,5,2,2,4,2
0,46,417,1,3,4,3,4,3,3,2,1
0,61,1330,1,3,1,1,1,1,4,3,1
0,15,1673,1,3,3,1,5,3,2,4,3
0,69,3169,1,4,1,1,1,2,1,4,1
0,20,3687,1,4,4,1,4,4,4,2,4
1,54,1753,3,1,3,4,4,4,4,4,3
1,48,1628,4,4,2,5,5,4,4,4,3
1,57,1452,5,5,5,5,5,4,4,4,5
0,54,2096,1,4,4,1,5,4,4,2,4
0,43,2806,1,4,4,1,4,4,3,3,4
1,16,2423,2,2,3,5,5,4,4,4,4
1,40,2539,3,3,3,4,4,4,4,4,3
0,70,1786,1,4,3,1,3,3,1,2,3
1,17,2061,2,2,4,4,4,4,5,4,4
0,61,659,1,4,1,4,3,2,2,4,2
0,11,2329,1,4,4,1,1,4,3,3,4
1,70,645,5,5,4,4,4,4,1,2,4
0,65,1831,1,4,3,1,3,3,1,4,3
1,63,577,4,4,2,2,3,4,4,4,2
1,27,2297,2,3,4,4,4,4,3,3,4
1,34,1519,5,5,4,4,5,4,4,4,5
0,49,1665,1,4,2,1,2,2,3,4,2
1,14,1373,2,2,5,4,5,4,4,4,4
0,40,1896,2,1,1,1,2,5,5,5,1
1,52,1626,5,5,3,4,4,4,4,4,5
0,64,2673,2,1,5,2,5,5,2,1,5
1,57,1097,3,3,4,4,5,4,4,4,5
1,24,2470,5,5,4,4,5,4,4,4,3
0,28,2585,2,1,2,2,2,2,1,1,2
0,60,1947,2,1,4,2,4,4,2,2,4
1,52,802,3,3,3,5,4,4,4,4,5
1,43,627,3,2,4,5,5,4,4,4,5
1,51,616,4,4,4,5,5,4,4,4,3
1,20,2215,5,5,3,4,4,4,4,4,3
1,65,459,3,3,3,4,5,4,4,4,5
0,46,1834,2,1,4,2,4,4,1,2,4
1,58,310,3,3,4,4,4,4,5,5,4
1,65,228,2,2,4,4,4,4,5,4,4
0,67,1498,2,1,5,2,5,5,3,1,5
0,35,4451,2,2,2,2,2,2,3,2,2
0,59,4046,2,2,2,2,2,2,3,2,2
0,68,3654,2,2,2,3,3,4,1,3,3
0,68,3820,2,2,2,2,2,2,5,2,2
1,56,2491,3,2,4,4,5,4,4,4,5
0,26,3559,2,2,4,2,4,4,3,2,4
1,13,3395,4,4,3,4,4,4,4,4,3
1,24,3153,4,4,4,1,4,4,4,4,1
0,23,3929,2,2,1,2,1,1,1,2,1
1,10,3907,3,3,5,4,5,4,4,4,4
1,66,2140,3,3,2,5,4,4,4,4,4
0,27,3639,2,2,2,2,2,2,1,2,2
1,23,3394,3,3,3,4,4,4,4,4,5
0,43,2598,2,2,1,2,1,1,2,2,1
1,40,3228,1,1,4,4,5,4,4,4,3
0,55,3016,2,2,1,2,1,1,1,2,1
1,17,2868,3,3,3,2,2,4,4,4,3
0,19,2933,2,2,5,2,5,5,3,1,5
0,53,3149,2,2,4,2,4,4,1,1,4
0,16,2990,2,2,1,2,1,1,2,2,1
1,65,1526,2,2,3,5,3,4,4,4,3
1,45,1525,4,4,5,3,1,4,4,4,2
1,10,3298,3,3,2,2,4,4,4,4,2
0,12,2921,2,2,1,2,1,1,3,2,1
1,48,1449,4,4,2,3,5,4,4,4,1
1,21,2645,1,1,2,2,4,4,4,4,5
1,13,2971,4,4,4,4,1,4,4,4,5
1,32,2038,1,1,4,5,4,4,4,4,4
1,25,2598,2,2,4,1,5,4,4,4,1
0,8,2604,2,2,1,2,1,1,1,1,1
1,19,2364,2,3,5,5,4,4,4,4,5
0,48,2343,2,2,3,2,3,3,4,3,3
1,12,2192,4,4,2,4,5,4,4,4,5
1,9,2598,5,5,4,5,5,4,4,4,3
0,14,2625,2,2,5,2,1,5,2,3,5
0,29,2368,2,2,4,2,4,4,1,1,4
0,65,1908,2,2,4,2,4,4,2,2,4
0,68,2047,2,2,3,2,3,3,3,2,3
1,26,2039,1,1,4,4,4,4,3,4,4
0,40,2132,2,2,3,2,3,3,4,3,3
1,39,1028,3,3,4,4,4,4,4,5,4
0,40,2071,2,2,2,2,2,2,1,2,2
0,29,1868,2,2,1,2,1,1,3,3,1
1,9,2453,5,5,4,4,4,4,2,2,4
1,70,912,3,3,4,4,4,4,4,4,4
0,20,2012,2,2,1,2,1,1,1,2,1
1,21,2427,2,2,1,2,1,4,4,4,2
1,10,2664,3,2,2,4,5,4,4,4,5
1,46,881,5,5,3,4,5,4,4,4,3
1,64,770,4,4,5,2,1,4,4,4,3
1,60,786,3,3,2,5,5,4,4,4,4
1,15,1760,2,2,4,4,4,4,4,4,4
0,47,2357,2,2,5,2,5,5,1,2,5
1,16,1945,1,1,2,5,4,4,4,4,3
0,35,1401,2,2,2,2,2,2,2,2,2
1,31,2162,1,1,4,5,4,4,4,4,5
0,9,2189,2,2,4,2,4,4,4,2,4
1,68,706,3,3,3,5,5,4,4,4,3
0,32,1687,2,2,5,2,5,5,1,3,5
0,64,2142,2,2,2,2,2,2,1,3,2
1,18,2586,3,3,3,5,4,4,4,4,5
1,43,661,4,4,4,4,5,4,4,4,4
1,45,609,1,1,3,5,4,4,4,4,4
1,54,645,5,5,5,5,5,4,4,4,3
0,34,2456,2,2,4,2,4,4,2,3,4
1,39,2351,3,3,3,5,3,4,4,4,3
1,56,611,3,3,5,2,4,4,4,4,5
1,34,2025,5,5,1,1,5,4,4,4,4
0,17,1787,2,2,3,2,3,3,2,3,3
1,39,1519,2,2,5,4,2,4,4,4,5
1,12,1819,3,3,4,2,2,4,4,4,1
1,13,2261,3,3,2,1,4,4,4,4,3
0,10,1933,2,2,2,2,2,2,3,5,2
1,50,488,5,5,5,3,5,4,4,4,2
1,58,496,4,4,4,4,4,4,5,1,4
1,24,1321,1,1,4,5,4,4,4,4,4
0,68,2174,2,2,2,2,2,2,2,2,2
1,70,487,1,1,4,4,4,4,5,5,4
0,24,1562,2,2,1,2,4,1,3,2,1
1,59,468,1,3,4,4,4,4,4,5,4
0,25,1198,2,2,2,2,3,2,3,3,2
1,52,436,4,4,5,4,5,4,4,4,5
0,64,1793,2,2,2,2,2,2,3,2,2
1,60,427,2,2,2,4,4,4,4,4,5
1,50,438,2,2,4,5,5,4,4,4,4
0,9,1902,2,2,2,2,2,2,4,2,2
1,30,1980,4,4,4,4,4,4,5,3,4
1,13,1722,4,4,3,4,5,4,4,4,5
0,66,1926,2,2,3,2,3,3,1,3,3
1,44,388,1,1,3,4,4,4,4,4,4
0,9,1759,2,2,1,2,1,1,1,2,1
0,14,1697,2,2,1,2,1,1,2,3,1
1,39,1766,5,5,3,4,4,4,4,4,3
0,22,1636,2,2,3,2,3,3,3,2,3
1,44,345,4,4,2,4,5,4,4,4,5
0,17,2092,2,2,2,4,4,2,3,2,4
1,63,365,1,4,5,5,5,4,4,4,5
1,70,341,5,5,4,4,4,4,4,4,3
0,32,1974,2,2,3,2,3,3,4,3,3
0,25,1422,2,2,5,2,5,5,2,2,5
0,56,1647,2,2,3,2,3,3,4,2,3
0,53,1806,2,2,5,2,5,5,3,2,5
0,33,1190,2,2,4,2,4,4,1,3,4
0,44,1659,2,2,4,2,4,4,4,3,4
1,64,319,3,3,2,5,4,4,4,4,3
0,33,1712,2,2,2,2,2,2,2,3,2
0,69,1352,2,2,5,2,5,5,3,3,5
1,16,1094,2,2,5,4,4,4,4,4,5
1,42,255,5,5,5,5,4,4,4,4,3
0,63,1643,2,2,3,2,2,3,3,3,3
0,62,1291,2,2,5,2,4,5,1,1,5
0,66,1226,2,2,5,2,5,5,2,2,5
0,22,1262,2,2,1,2,1,1,1,2,1
0,66,201,2,2,5,2,2,1,1,1,3
0,49,1828,2,2,2,2,2,2,3,2,2
0,35,1305,2,2,3,2,3,3,3,3,3
0,32,1198,2,2,3,2,3,3,4,2,3
1,29,1770,3,3,4,4,4,4,5,4,4
0,41,1784,2,2,2,3,3,3,5,2,3
0,54,6865,2,3,2,5,5,4,1,3,5
0,60,6193,2,3,2,4,4,2,1,4,4
0,25,4516,2,3,2,3,5,2,4,3,5
0,15,3969,2,3,3,2,3,3,3,4,3
1,39,4149,3,3,2,4,5,4,4,4,4
1,36,3478,5,5,2,4,5,4,4,4,3
1,61,2590,1,1,5,4,4,4,4,4,3
1,45,2598,4,2,5,5,5,4,4,4,5
1,9,3503,1,3,4,4,4,4,4,4,3
1,61,2585,2,2,5,4,4,4,4,4,4
0,53,3985,2,3,2,3,3,3,2,2,3
0,55,3565,2,3,2,2,2,2,3,2,2
1,37,2538,5,5,3,5,1,4,4,4,4
0,70,4035,2,3,4,2,4,4,2,3,4
1,39,3875,3,3,4,4,4,4,2,4,4
1,45,2499,2,2,4,5,5,4,4,4,4
0,24,3913,2,3,2,2,2,1,2,4,2
0,40,3421,2,3,2,1,5,3,4,3,5
1,12,3824,5,3,4,4,4,4,4,4,5
1,46,2472,5,2,3,4,5,4,4,4,3
1,11,3211,3,3,4,4,4,4,5,5,4
1,39,3236,2,2,1,2,4,4,4,4,1
1,58,2409,4,4,4,5,4,4,4,4,4
0,41,2362,2,3,3,4,4,5,5,5,1
1,39,3220,2,2,2,1,3,4,4,4,4
1,20,3794,1,1,1,4,3,4,4,4,3
1,19,3712,5,5,1,4,5,4,4,4,2
0,69,3353,2,3,4,2,4,4,3,4,4
1,24,3495,1,1,5,5,4,4,4,4,2
1,60,2174,4,4,2,5,4,4,4,4,5
1,45,2149,3,3,4,5,5,4,4,4,1
1,30,3389,1,1,5,3,2,4,4,4,2
1,20,3153,5,5,4,4,4,4,1,3,4
0,61,2787,2,3,3,2,3,3,3,3,3
0,67,2870,2,3,3,2,3,3,4,2,3
0,9,2942,2,3,4,2,4,4,4,2,4
0,62,2816,2,3,2,2,1,2,4,4,2
1,17,2884,2,2,4,4,4,4,2,4,4
0,56,2897,2,3,5,2,5,5,1,4,5
1,22,3411,1,1,4,4,4,4,3,5,4
1,56,1864,3,3,4,4,4,4,2,3,4
0,67,2980,2,3,2,2,2,2,3,4,2
1,19,2777,3,3,2,4,5,4,4,4,3
1,18,3372,4,4,2,4,4,4,4,4,4
0,9,3434,2,3,2,2,2,2,2,3,2
0,17,2949,2,3,5,2,5,5,2,3,5
1,16,2886,4,4,4,4,5,4,4,4,3
0,27,2996,2,3,4,2,4,4,2,3,4
1,13,3137,4,4,5,5,4,4,4,4,4
1,31,2845,3,3,3,4,5,4,4,4,4
1,18,3229,2,2,4,4,4,4,1,3,4
1,61,1580,3,3,4,4,4,4,2,4,4
1,60,1593,5,5,4,5,5,4,4,4,4
0,54,2206,2,3,5,2,5,5,4,2,5
1,38,3101,1,1,2,4,5,4,4,4,5
1,26,2849,4,4,4,4,4,4,3,3,4
1,25,3115,1,1,3,4,1,4,4,4,5
1,36,3114,3,3,5,3,4,4,4,4,5
0,63,3026,2,3,3,2,3,3,3,4,3
1,64,1519,4,4,3,5,5,4,4,4,5
0,22,2611,2,3,2,2,2,2,1,4,2
1,51,1486,2,2,4,4,5,4,4,4,3
0,21,2650,2,3,5,2,5,5,2,3,5
1,45,1462,4,4,3,5,4,4,4,4,3
1,50,1444,3,5,5,4,4,4,4,4,5
1,13,2382,1,1,5,5,5,4,4,4,4
1,16,2594,3,3,5,5,4,4,4,4,4
0,18,2901,2,3,1,2,1,1,1,3,1
0,48,2766,2,3,4,2,4,4,1,2,4
1,18,3145,4,4,3,4,5,4,4,4,4
1,42,1328,5,5,5,4,4,4,4,4,4
1,64,1341,4,4,5,4,5,4,4,4,3
0,11,2574,2,3,3,2,3,3,1,2,3
1,20,2203,4,4,5,5,5,4,4,4,4
1,38,2389,1,1,4,4,5,4,4,4,5
0,15,2779,2,3,3,2,3,3,2,3,3
1,40,2962,4,4,5,5,4,4,4,4,2
0,14,2892,2,3,2,2,2,2,1,3,2
1,49,1259,4,4,4,4,4,4,3,1,4
1,11,2238,4,4,4,4,4,4,1,3,4
1,55,1215,1,3,2,5,4,4,4,4,4
0,61,2660,2,3,3,2,3,3,1,3,3
1,60,1233,3,3,5,4,4,4,4,4,1
0,48,2856,2,3,4,2,4,4,2,3,4
0,16,2718,2,3,4,2,4,4,2,3,4
1,37,2477,3,1,3,4,4,4,4,4,4
1,8,2695,5,5,4,4,4,4,1,3,4
0,7,2357,2,3,2,2,2,2,4,3,2
1,37,1131,3,3,4,4,4,4,1,1,4
1,25,2868,2,2,4,4,4,4,4,5,4
1,31,3007,4,4,4,4,4,4,5,1,4
0,47,3113,2,3,2,4,2,2,4,4,2
1,60,1143,2,3,4,4,4,4,5,2,4
0,67,2626,2,3,5,2,5,5,2,3,5
1,14,2668,2,4,4,4,4,4,1,5,4
1,10,2629,4,4,4,4,4,4,1,3,4
1,16,2879,4,4,3,5,4,4,4,4,3
1,32,2089,5,2,3,5,5,4,4,4,3
1,9,2233,2,2,4,5,5,4,4,4,3
0,50,2964,2,3,2,1,1,2,3,4,1
1,54,1103,1,1,2,4,4,4,4,4,5
1,24,2645,2,2,5,4,5,4,4,4,4
1,42,1080,4,4,3,4,4,4,4,4,3
1,18,2274,1,1,4,4,4,4,5,5,4
0,52,2240,2,3,5,2,5,5,2,2,5
1,67,1079,1,1,2,5,5,4,4,4,5
1,34,1056,3,3,4,5,5,4,4,4,3
1,45,1074,5,5,2,5,5,4,4,4,4
1,12,2027,3,3,4,2,5,4,4,4,1
0,32,2026,2,3,4,2,4,4,2,3,4
1,11,2076,1,1,2,3,4,4,4,4,2
1,32,2414,3,3,3,4,5,4,4,4,5
0,64,2617,2,3,2,5,5,2,3,4,5
0,56,2418,2,3,2,2,2,2,4,4,2
1,46,1013,3,3,3,4,5,4,4,4,4
1,53,1051,3,3,5,4,5,4,4,4,5
0,45,1979,2,3,5,2,5,5,1,4,5
0,69,2240,2,3,2,2,2,2,4,4,2
0,23,2591,2,3,5,2,1,5,3,4,5
1,8,2225,2,2,2,5,5,4,4,4,5
1,59,1023,5,5,4,5,4,4,4,4,2
1,29,1984,4,3,4,1,1,4,4,4,4
1,59,989,3,3,1,3,3,4,4,4,1
1,44,975,4,4,2,4,4,4,4,4,4
1,68,967,3,3,5,4,5,4,4,4,4
1,58,992,1,1,5,4,4,4,4,4,4
1,54,960,5,5,2,5,5,4,4,4,3
0,37,2512,2,3,4,2,4,4,2,3,4
1,20,2739,4,4,2,5,4,4,4,4,5
0,70,1927,2,3,2,2,2,2,1,4,2
1,49,978,3,3,3,4,5,4,4,4,5
1,67,954,1,1,1,4,1,4,4,4,4
1,68,943,4,4,3,5,5,4,4,4,3
1,10,2771,5,5,4,4,5,4,4,4,3
0,24,2885,2,3,1,2,1,1,3,3,1
0,68,2507,2,3,4,2,4,4,2,3,4
1,63,940,3,3,3,5,4,4,4,4,4
0,52,2770,2,3,2,3,3,4,3,2,3
